duration_bin,log10_total_gametocyte_density_bin,prob,duration_bin_min,duration_bin_max,log10_total_gametocyte_density_bin_min,log10_total_gametocyte_density_bin_max,immunity_bin
"(235, 240]","(3.1, 3.2]",0.0025906735751295338,235,240,3.1,3.2,"(0.3, 0.35]"
"(235, 240]","(3.4, 3.5]",0.0025906735751295338,235,240,3.4,3.5,"(0.3, 0.35]"
"(240, 245]","(3.1, 3.2]",0.0025906735751295338,240,245,3.1,3.2,"(0.3, 0.35]"
"(240, 245]","(3.4, 3.5]",0.0025906735751295338,240,245,3.4,3.5,"(0.3, 0.35]"
"(240, 245]","(3.5, 3.6]",0.0025906735751295338,240,245,3.5,3.6,"(0.3, 0.35]"
"(245, 250]","(2.8, 2.9]",0.0025906735751295338,245,250,2.8,2.9,"(0.3, 0.35]"
"(245, 250]","(3.3, 3.4]",0.0025906735751295338,245,250,3.3,3.4,"(0.3, 0.35]"
"(250, 255]","(2.3, 2.4]",0.0025906735751295338,250,255,2.3,2.4,"(0.3, 0.35]"
"(250, 255]","(2.4, 2.5]",0.0025906735751295338,250,255,2.4,2.5,"(0.3, 0.35]"
"(250, 255]","(2.8, 2.9]",0.0025906735751295338,250,255,2.8,2.9,"(0.3, 0.35]"
"(250, 255]","(2.9, 3.0]",0.0025906735751295338,250,255,2.9,3.0,"(0.3, 0.35]"
"(250, 255]","(3.5, 3.6]",0.0025906735751295338,250,255,3.5,3.6,"(0.3, 0.35]"
"(255, 260]","(2.8, 2.9]",0.0025906735751295338,255,260,2.8,2.9,"(0.3, 0.35]"
"(255, 260]","(3.2, 3.3]",0.0025906735751295338,255,260,3.2,3.3,"(0.3, 0.35]"
"(255, 260]","(3.5, 3.6]",0.0025906735751295338,255,260,3.5,3.6,"(0.3, 0.35]"
"(260, 265]","(3.0, 3.1]",0.0025906735751295338,260,265,3.0,3.1,"(0.3, 0.35]"
"(260, 265]","(3.1, 3.2]",0.0025906735751295338,260,265,3.1,3.2,"(0.3, 0.35]"
"(260, 265]","(3.4, 3.5]",0.0025906735751295338,260,265,3.4,3.5,"(0.3, 0.35]"
"(260, 265]","(3.5, 3.6]",0.0025906735751295338,260,265,3.5,3.6,"(0.3, 0.35]"
"(260, 265]","(3.6, 3.7]",0.0025906735751295338,260,265,3.6,3.7,"(0.3, 0.35]"
"(265, 270]","(2.4, 2.5]",0.0025906735751295338,265,270,2.4,2.5,"(0.3, 0.35]"
"(265, 270]","(3.4, 3.5]",0.0051813471502590676,265,270,3.4,3.5,"(0.3, 0.35]"
"(270, 275]","(3.1, 3.2]",0.0051813471502590676,270,275,3.1,3.2,"(0.3, 0.35]"
"(275, 280]","(3.0, 3.1]",0.0051813471502590676,275,280,3.0,3.1,"(0.3, 0.35]"
"(275, 280]","(3.4, 3.5]",0.0051813471502590676,275,280,3.4,3.5,"(0.3, 0.35]"
"(275, 280]","(3.5, 3.6]",0.0051813471502590676,275,280,3.5,3.6,"(0.3, 0.35]"
"(280, 285]","(2.4, 2.5]",0.0025906735751295338,280,285,2.4,2.5,"(0.3, 0.35]"
"(280, 285]","(2.6, 2.7]",0.0025906735751295338,280,285,2.6,2.7,"(0.3, 0.35]"
"(280, 285]","(3.1, 3.2]",0.0025906735751295338,280,285,3.1,3.2,"(0.3, 0.35]"
"(280, 285]","(3.6, 3.7]",0.0025906735751295338,280,285,3.6,3.7,"(0.3, 0.35]"
"(285, 290]","(2.8, 2.9]",0.0025906735751295338,285,290,2.8,2.9,"(0.3, 0.35]"
"(285, 290]","(3.1, 3.2]",0.0025906735751295338,285,290,3.1,3.2,"(0.3, 0.35]"
"(290, 295]","(2.8, 2.9]",0.0025906735751295338,290,295,2.8,2.9,"(0.3, 0.35]"
"(290, 295]","(3.0, 3.1]",0.0025906735751295338,290,295,3.0,3.1,"(0.3, 0.35]"
"(290, 295]","(3.1, 3.2]",0.0025906735751295338,290,295,3.1,3.2,"(0.3, 0.35]"
"(295, 300]","(3.1, 3.2]",0.0025906735751295338,295,300,3.1,3.2,"(0.3, 0.35]"
"(300, 305]","(3.1, 3.2]",0.0025906735751295338,300,305,3.1,3.2,"(0.3, 0.35]"
"(305, 310]","(2.9, 3.0]",0.0025906735751295338,305,310,2.9,3.0,"(0.3, 0.35]"
"(305, 310]","(3.0, 3.1]",0.0025906735751295338,305,310,3.0,3.1,"(0.3, 0.35]"
"(305, 310]","(3.4, 3.5]",0.0025906735751295338,305,310,3.4,3.5,"(0.3, 0.35]"
"(325, 330]","(3.1, 3.2]",0.0051813471502590676,325,330,3.1,3.2,"(0.3, 0.35]"
"(335, 340]","(3.1, 3.2]",0.0025906735751295338,335,340,3.1,3.2,"(0.3, 0.35]"
"(345, 350]","(3.3, 3.4]",0.0025906735751295338,345,350,3.3,3.4,"(0.3, 0.35]"
"(350, 355]","(3.1, 3.2]",0.0025906735751295338,350,355,3.1,3.2,"(0.3, 0.35]"
"(360, 365]","(3.6, 3.7]",0.0025906735751295338,360,365,3.6,3.7,"(0.3, 0.35]"
"(365, 370]","(3.1, 3.2]",0.0025906735751295338,365,370,3.1,3.2,"(0.3, 0.35]"
"(365, 370]","(3.4, 3.5]",0.0025906735751295338,365,370,3.4,3.5,"(0.3, 0.35]"
"(375, 380]","(2.8, 2.9]",0.0025906735751295338,375,380,2.8,2.9,"(0.3, 0.35]"
"(375, 380]","(3.1, 3.2]",0.0025906735751295338,375,380,3.1,3.2,"(0.3, 0.35]"
"(465, 470]","(3.4, 3.5]",0.0025906735751295338,465,470,3.4,3.5,"(0.3, 0.35]"
"(80, 85]","(0.2, 0.3]",0.00234192037470726,80,85,0.2,0.3,"(0.35, 0.4]"
"(95, 100]","(1.2, 1.3]",0.00234192037470726,95,100,1.2,1.3,"(0.35, 0.4]"
"(95, 100]","(1.8, 1.9]",0.00234192037470726,95,100,1.8,1.9,"(0.35, 0.4]"
"(100, 105]","(2.5, 2.6]",0.00234192037470726,100,105,2.5,2.6,"(0.35, 0.4]"
"(100, 105]","(2.8, 2.9]",0.00234192037470726,100,105,2.8,2.9,"(0.35, 0.4]"
"(110, 115]","(3.3, 3.4]",0.00702576112412178,110,115,3.3,3.4,"(0.35, 0.4]"
"(115, 120]","(1.1, 1.2]",0.00234192037470726,115,120,1.1,1.2,"(0.35, 0.4]"
"(115, 120]","(2.6, 2.7]",0.00234192037470726,115,120,2.6,2.7,"(0.35, 0.4]"
"(115, 120]","(2.9, 3.0]",0.00234192037470726,115,120,2.9,3.0,"(0.35, 0.4]"
"(115, 120]","(3.1, 3.2]",0.00234192037470726,115,120,3.1,3.2,"(0.35, 0.4]"
"(120, 125]","(2.4, 2.5]",0.00234192037470726,120,125,2.4,2.5,"(0.35, 0.4]"
"(120, 125]","(2.6, 2.7]",0.00234192037470726,120,125,2.6,2.7,"(0.35, 0.4]"
"(120, 125]","(2.7, 2.8]",0.00234192037470726,120,125,2.7,2.8,"(0.35, 0.4]"
"(120, 125]","(3.4, 3.5]",0.00468384074941452,120,125,3.4,3.5,"(0.35, 0.4]"
"(120, 125]","(3.5, 3.6]",0.00234192037470726,120,125,3.5,3.6,"(0.35, 0.4]"
"(125, 130]","(2.3, 2.4]",0.00234192037470726,125,130,2.3,2.4,"(0.35, 0.4]"
"(125, 130]","(2.7, 2.8]",0.00234192037470726,125,130,2.7,2.8,"(0.35, 0.4]"
"(125, 130]","(2.8, 2.9]",0.00234192037470726,125,130,2.8,2.9,"(0.35, 0.4]"
"(125, 130]","(2.9, 3.0]",0.00234192037470726,125,130,2.9,3.0,"(0.35, 0.4]"
"(125, 130]","(3.4, 3.5]",0.00468384074941452,125,130,3.4,3.5,"(0.35, 0.4]"
"(125, 130]","(3.5, 3.6]",0.00234192037470726,125,130,3.5,3.6,"(0.35, 0.4]"
"(130, 135]","(2.0, 2.1]",0.00234192037470726,130,135,2.0,2.1,"(0.35, 0.4]"
"(130, 135]","(2.3, 2.4]",0.00936768149882904,130,135,2.3,2.4,"(0.35, 0.4]"
"(130, 135]","(3.0, 3.1]",0.00234192037470726,130,135,3.0,3.1,"(0.35, 0.4]"
"(130, 135]","(3.5, 3.6]",0.00234192037470726,130,135,3.5,3.6,"(0.35, 0.4]"
"(135, 140]","(2.0, 2.1]",0.00468384074941452,135,140,2.0,2.1,"(0.35, 0.4]"
"(135, 140]","(2.2, 2.3]",0.00234192037470726,135,140,2.2,2.3,"(0.35, 0.4]"
"(135, 140]","(2.8, 2.9]",0.00234192037470726,135,140,2.8,2.9,"(0.35, 0.4]"
"(135, 140]","(3.1, 3.2]",0.00234192037470726,135,140,3.1,3.2,"(0.35, 0.4]"
"(135, 140]","(3.5, 3.6]",0.00702576112412178,135,140,3.5,3.6,"(0.35, 0.4]"
"(140, 145]","(1.7, 1.8]",0.00234192037470726,140,145,1.7,1.8,"(0.35, 0.4]"
"(140, 145]","(2.2, 2.3]",0.00234192037470726,140,145,2.2,2.3,"(0.35, 0.4]"
"(140, 145]","(2.3, 2.4]",0.00468384074941452,140,145,2.3,2.4,"(0.35, 0.4]"
"(140, 145]","(2.4, 2.5]",0.00234192037470726,140,145,2.4,2.5,"(0.35, 0.4]"
"(140, 145]","(2.7, 2.8]",0.00234192037470726,140,145,2.7,2.8,"(0.35, 0.4]"
"(140, 145]","(2.8, 2.9]",0.00468384074941452,140,145,2.8,2.9,"(0.35, 0.4]"
"(140, 145]","(2.9, 3.0]",0.00702576112412178,140,145,2.9,3.0,"(0.35, 0.4]"
"(140, 145]","(3.4, 3.5]",0.00702576112412178,140,145,3.4,3.5,"(0.35, 0.4]"
"(140, 145]","(3.5, 3.6]",0.01405152224824356,140,145,3.5,3.6,"(0.35, 0.4]"
"(140, 145]","(3.6, 3.7]",0.00234192037470726,140,145,3.6,3.7,"(0.35, 0.4]"
"(145, 150]","(1.6, 1.7]",0.00234192037470726,145,150,1.6,1.7,"(0.35, 0.4]"
"(145, 150]","(2.3, 2.4]",0.00234192037470726,145,150,2.3,2.4,"(0.35, 0.4]"
"(145, 150]","(2.8, 2.9]",0.00468384074941452,145,150,2.8,2.9,"(0.35, 0.4]"
"(145, 150]","(2.9, 3.0]",0.00468384074941452,145,150,2.9,3.0,"(0.35, 0.4]"
"(145, 150]","(3.0, 3.1]",0.00936768149882904,145,150,3.0,3.1,"(0.35, 0.4]"
"(145, 150]","(3.1, 3.2]",0.00468384074941452,145,150,3.1,3.2,"(0.35, 0.4]"
"(145, 150]","(3.3, 3.4]",0.00234192037470726,145,150,3.3,3.4,"(0.35, 0.4]"
"(145, 150]","(3.4, 3.5]",0.01405152224824356,145,150,3.4,3.5,"(0.35, 0.4]"
"(145, 150]","(3.5, 3.6]",0.01405152224824356,145,150,3.5,3.6,"(0.35, 0.4]"
"(145, 150]","(3.6, 3.7]",0.00234192037470726,145,150,3.6,3.7,"(0.35, 0.4]"
"(150, 155]","(2.7, 2.8]",0.00234192037470726,150,155,2.7,2.8,"(0.35, 0.4]"
"(150, 155]","(2.8, 2.9]",0.0117096018735363,150,155,2.8,2.9,"(0.35, 0.4]"
"(150, 155]","(3.0, 3.1]",0.01873536299765808,150,155,3.0,3.1,"(0.35, 0.4]"
"(150, 155]","(3.1, 3.2]",0.01405152224824356,150,155,3.1,3.2,"(0.35, 0.4]"
"(150, 155]","(3.2, 3.3]",0.00234192037470726,150,155,3.2,3.3,"(0.35, 0.4]"
"(150, 155]","(3.3, 3.4]",0.00234192037470726,150,155,3.3,3.4,"(0.35, 0.4]"
"(150, 155]","(3.4, 3.5]",0.00936768149882904,150,155,3.4,3.5,"(0.35, 0.4]"
"(150, 155]","(3.5, 3.6]",0.00468384074941452,150,155,3.5,3.6,"(0.35, 0.4]"
"(150, 155]","(3.6, 3.7]",0.00234192037470726,150,155,3.6,3.7,"(0.35, 0.4]"
"(155, 160]","(2.1, 2.2]",0.00234192037470726,155,160,2.1,2.2,"(0.35, 0.4]"
"(155, 160]","(2.3, 2.4]",0.00468384074941452,155,160,2.3,2.4,"(0.35, 0.4]"
"(155, 160]","(2.4, 2.5]",0.00468384074941452,155,160,2.4,2.5,"(0.35, 0.4]"
"(155, 160]","(2.6, 2.7]",0.00468384074941452,155,160,2.6,2.7,"(0.35, 0.4]"
"(155, 160]","(2.8, 2.9]",0.00468384074941452,155,160,2.8,2.9,"(0.35, 0.4]"
"(155, 160]","(3.0, 3.1]",0.0117096018735363,155,160,3.0,3.1,"(0.35, 0.4]"
"(155, 160]","(3.1, 3.2]",0.00468384074941452,155,160,3.1,3.2,"(0.35, 0.4]"
"(155, 160]","(3.3, 3.4]",0.00468384074941452,155,160,3.3,3.4,"(0.35, 0.4]"
"(155, 160]","(3.4, 3.5]",0.00468384074941452,155,160,3.4,3.5,"(0.35, 0.4]"
"(155, 160]","(3.5, 3.6]",0.00234192037470726,155,160,3.5,3.6,"(0.35, 0.4]"
"(155, 160]","(3.6, 3.7]",0.00234192037470726,155,160,3.6,3.7,"(0.35, 0.4]"
"(160, 165]","(2.0, 2.1]",0.00234192037470726,160,165,2.0,2.1,"(0.35, 0.4]"
"(160, 165]","(2.3, 2.4]",0.00702576112412178,160,165,2.3,2.4,"(0.35, 0.4]"
"(160, 165]","(2.4, 2.5]",0.00234192037470726,160,165,2.4,2.5,"(0.35, 0.4]"
"(160, 165]","(2.6, 2.7]",0.00234192037470726,160,165,2.6,2.7,"(0.35, 0.4]"
"(160, 165]","(2.7, 2.8]",0.00234192037470726,160,165,2.7,2.8,"(0.35, 0.4]"
"(160, 165]","(2.8, 2.9]",0.00234192037470726,160,165,2.8,2.9,"(0.35, 0.4]"
"(160, 165]","(2.9, 3.0]",0.00468384074941452,160,165,2.9,3.0,"(0.35, 0.4]"
"(160, 165]","(3.0, 3.1]",0.00468384074941452,160,165,3.0,3.1,"(0.35, 0.4]"
"(160, 165]","(3.1, 3.2]",0.00234192037470726,160,165,3.1,3.2,"(0.35, 0.4]"
"(160, 165]","(3.3, 3.4]",0.00234192037470726,160,165,3.3,3.4,"(0.35, 0.4]"
"(160, 165]","(3.4, 3.5]",0.00234192037470726,160,165,3.4,3.5,"(0.35, 0.4]"
"(160, 165]","(3.5, 3.6]",0.00936768149882904,160,165,3.5,3.6,"(0.35, 0.4]"
"(165, 170]","(2.4, 2.5]",0.00234192037470726,165,170,2.4,2.5,"(0.35, 0.4]"
"(165, 170]","(2.8, 2.9]",0.00234192037470726,165,170,2.8,2.9,"(0.35, 0.4]"
"(165, 170]","(2.9, 3.0]",0.00468384074941452,165,170,2.9,3.0,"(0.35, 0.4]"
"(165, 170]","(3.0, 3.1]",0.00234192037470726,165,170,3.0,3.1,"(0.35, 0.4]"
"(165, 170]","(3.1, 3.2]",0.00702576112412178,165,170,3.1,3.2,"(0.35, 0.4]"
"(165, 170]","(3.3, 3.4]",0.00234192037470726,165,170,3.3,3.4,"(0.35, 0.4]"
"(165, 170]","(3.4, 3.5]",0.0117096018735363,165,170,3.4,3.5,"(0.35, 0.4]"
"(165, 170]","(3.5, 3.6]",0.00468384074941452,165,170,3.5,3.6,"(0.35, 0.4]"
"(170, 175]","(1.8, 1.9]",0.00234192037470726,170,175,1.8,1.9,"(0.35, 0.4]"
"(170, 175]","(2.3, 2.4]",0.00468384074941452,170,175,2.3,2.4,"(0.35, 0.4]"
"(170, 175]","(2.4, 2.5]",0.00234192037470726,170,175,2.4,2.5,"(0.35, 0.4]"
"(170, 175]","(2.7, 2.8]",0.00234192037470726,170,175,2.7,2.8,"(0.35, 0.4]"
"(170, 175]","(2.8, 2.9]",0.00234192037470726,170,175,2.8,2.9,"(0.35, 0.4]"
"(170, 175]","(2.9, 3.0]",0.00234192037470726,170,175,2.9,3.0,"(0.35, 0.4]"
"(170, 175]","(3.0, 3.1]",0.00234192037470726,170,175,3.0,3.1,"(0.35, 0.4]"
"(170, 175]","(3.1, 3.2]",0.00702576112412178,170,175,3.1,3.2,"(0.35, 0.4]"
"(170, 175]","(3.2, 3.3]",0.00234192037470726,170,175,3.2,3.3,"(0.35, 0.4]"
"(170, 175]","(3.3, 3.4]",0.00234192037470726,170,175,3.3,3.4,"(0.35, 0.4]"
"(170, 175]","(3.4, 3.5]",0.00234192037470726,170,175,3.4,3.5,"(0.35, 0.4]"
"(170, 175]","(3.5, 3.6]",0.00936768149882904,170,175,3.5,3.6,"(0.35, 0.4]"
"(175, 180]","(2.3, 2.4]",0.00234192037470726,175,180,2.3,2.4,"(0.35, 0.4]"
"(175, 180]","(2.4, 2.5]",0.00234192037470726,175,180,2.4,2.5,"(0.35, 0.4]"
"(175, 180]","(2.7, 2.8]",0.00234192037470726,175,180,2.7,2.8,"(0.35, 0.4]"
"(175, 180]","(2.8, 2.9]",0.00234192037470726,175,180,2.8,2.9,"(0.35, 0.4]"
"(175, 180]","(2.9, 3.0]",0.00702576112412178,175,180,2.9,3.0,"(0.35, 0.4]"
"(175, 180]","(3.0, 3.1]",0.00468384074941452,175,180,3.0,3.1,"(0.35, 0.4]"
"(175, 180]","(3.1, 3.2]",0.0117096018735363,175,180,3.1,3.2,"(0.35, 0.4]"
"(175, 180]","(3.2, 3.3]",0.00234192037470726,175,180,3.2,3.3,"(0.35, 0.4]"
"(175, 180]","(3.4, 3.5]",0.00468384074941452,175,180,3.4,3.5,"(0.35, 0.4]"
"(175, 180]","(3.5, 3.6]",0.00468384074941452,175,180,3.5,3.6,"(0.35, 0.4]"
"(180, 185]","(2.5, 2.6]",0.00234192037470726,180,185,2.5,2.6,"(0.35, 0.4]"
"(180, 185]","(2.6, 2.7]",0.00234192037470726,180,185,2.6,2.7,"(0.35, 0.4]"
"(180, 185]","(2.9, 3.0]",0.00234192037470726,180,185,2.9,3.0,"(0.35, 0.4]"
"(180, 185]","(3.0, 3.1]",0.00468384074941452,180,185,3.0,3.1,"(0.35, 0.4]"
"(180, 185]","(3.1, 3.2]",0.00468384074941452,180,185,3.1,3.2,"(0.35, 0.4]"
"(180, 185]","(3.5, 3.6]",0.00936768149882904,180,185,3.5,3.6,"(0.35, 0.4]"
"(180, 185]","(3.6, 3.7]",0.00234192037470726,180,185,3.6,3.7,"(0.35, 0.4]"
"(185, 190]","(2.1, 2.2]",0.00234192037470726,185,190,2.1,2.2,"(0.35, 0.4]"
"(185, 190]","(2.7, 2.8]",0.00702576112412178,185,190,2.7,2.8,"(0.35, 0.4]"
"(185, 190]","(2.8, 2.9]",0.00234192037470726,185,190,2.8,2.9,"(0.35, 0.4]"
"(185, 190]","(2.9, 3.0]",0.00702576112412178,185,190,2.9,3.0,"(0.35, 0.4]"
"(185, 190]","(3.4, 3.5]",0.00702576112412178,185,190,3.4,3.5,"(0.35, 0.4]"
"(185, 190]","(3.5, 3.6]",0.00702576112412178,185,190,3.5,3.6,"(0.35, 0.4]"
"(185, 190]","(3.6, 3.7]",0.00234192037470726,185,190,3.6,3.7,"(0.35, 0.4]"
"(190, 195]","(1.9, 2.0]",0.00234192037470726,190,195,1.9,2.0,"(0.35, 0.4]"
"(190, 195]","(2.4, 2.5]",0.00468384074941452,190,195,2.4,2.5,"(0.35, 0.4]"
"(190, 195]","(2.8, 2.9]",0.00234192037470726,190,195,2.8,2.9,"(0.35, 0.4]"
"(190, 195]","(3.0, 3.1]",0.00234192037470726,190,195,3.0,3.1,"(0.35, 0.4]"
"(190, 195]","(3.1, 3.2]",0.00702576112412178,190,195,3.1,3.2,"(0.35, 0.4]"
"(190, 195]","(3.2, 3.3]",0.00234192037470726,190,195,3.2,3.3,"(0.35, 0.4]"
"(190, 195]","(3.5, 3.6]",0.00702576112412178,190,195,3.5,3.6,"(0.35, 0.4]"
"(190, 195]","(3.6, 3.7]",0.00234192037470726,190,195,3.6,3.7,"(0.35, 0.4]"
"(195, 200]","(1.7, 1.8]",0.00234192037470726,195,200,1.7,1.8,"(0.35, 0.4]"
"(195, 200]","(2.3, 2.4]",0.00234192037470726,195,200,2.3,2.4,"(0.35, 0.4]"
"(195, 200]","(2.4, 2.5]",0.00234192037470726,195,200,2.4,2.5,"(0.35, 0.4]"
"(195, 200]","(2.8, 2.9]",0.00234192037470726,195,200,2.8,2.9,"(0.35, 0.4]"
"(195, 200]","(2.9, 3.0]",0.00234192037470726,195,200,2.9,3.0,"(0.35, 0.4]"
"(195, 200]","(3.0, 3.1]",0.00936768149882904,195,200,3.0,3.1,"(0.35, 0.4]"
"(195, 200]","(3.1, 3.2]",0.00234192037470726,195,200,3.1,3.2,"(0.35, 0.4]"
"(195, 200]","(3.4, 3.5]",0.00936768149882904,195,200,3.4,3.5,"(0.35, 0.4]"
"(195, 200]","(3.5, 3.6]",0.01405152224824356,195,200,3.5,3.6,"(0.35, 0.4]"
"(200, 205]","(2.9, 3.0]",0.00936768149882904,200,205,2.9,3.0,"(0.35, 0.4]"
"(200, 205]","(3.1, 3.2]",0.00702576112412178,200,205,3.1,3.2,"(0.35, 0.4]"
"(200, 205]","(3.2, 3.3]",0.00234192037470726,200,205,3.2,3.3,"(0.35, 0.4]"
"(200, 205]","(3.4, 3.5]",0.0117096018735363,200,205,3.4,3.5,"(0.35, 0.4]"
"(205, 210]","(1.9, 2.0]",0.00234192037470726,205,210,1.9,2.0,"(0.35, 0.4]"
"(205, 210]","(2.8, 2.9]",0.00234192037470726,205,210,2.8,2.9,"(0.35, 0.4]"
"(205, 210]","(2.9, 3.0]",0.00936768149882904,205,210,2.9,3.0,"(0.35, 0.4]"
"(205, 210]","(3.0, 3.1]",0.00468384074941452,205,210,3.0,3.1,"(0.35, 0.4]"
"(205, 210]","(3.1, 3.2]",0.00468384074941452,205,210,3.1,3.2,"(0.35, 0.4]"
"(205, 210]","(3.4, 3.5]",0.00702576112412178,205,210,3.4,3.5,"(0.35, 0.4]"
"(205, 210]","(3.5, 3.6]",0.00936768149882904,205,210,3.5,3.6,"(0.35, 0.4]"
"(205, 210]","(3.6, 3.7]",0.00234192037470726,205,210,3.6,3.7,"(0.35, 0.4]"
"(210, 215]","(1.9, 2.0]",0.00234192037470726,210,215,1.9,2.0,"(0.35, 0.4]"
"(210, 215]","(2.2, 2.3]",0.00234192037470726,210,215,2.2,2.3,"(0.35, 0.4]"
"(210, 215]","(2.8, 2.9]",0.00468384074941452,210,215,2.8,2.9,"(0.35, 0.4]"
"(210, 215]","(3.0, 3.1]",0.0117096018735363,210,215,3.0,3.1,"(0.35, 0.4]"
"(210, 215]","(3.1, 3.2]",0.00234192037470726,210,215,3.1,3.2,"(0.35, 0.4]"
"(210, 215]","(3.2, 3.3]",0.00468384074941452,210,215,3.2,3.3,"(0.35, 0.4]"
"(210, 215]","(3.4, 3.5]",0.00936768149882904,210,215,3.4,3.5,"(0.35, 0.4]"
"(210, 215]","(3.5, 3.6]",0.00234192037470726,210,215,3.5,3.6,"(0.35, 0.4]"
"(215, 220]","(2.1, 2.2]",0.00234192037470726,215,220,2.1,2.2,"(0.35, 0.4]"
"(215, 220]","(2.7, 2.8]",0.00234192037470726,215,220,2.7,2.8,"(0.35, 0.4]"
"(215, 220]","(2.9, 3.0]",0.00234192037470726,215,220,2.9,3.0,"(0.35, 0.4]"
"(215, 220]","(3.0, 3.1]",0.00702576112412178,215,220,3.0,3.1,"(0.35, 0.4]"
"(215, 220]","(3.1, 3.2]",0.00234192037470726,215,220,3.1,3.2,"(0.35, 0.4]"
"(220, 225]","(1.9, 2.0]",0.00234192037470726,220,225,1.9,2.0,"(0.35, 0.4]"
"(220, 225]","(2.6, 2.7]",0.00234192037470726,220,225,2.6,2.7,"(0.35, 0.4]"
"(220, 225]","(2.8, 2.9]",0.00468384074941452,220,225,2.8,2.9,"(0.35, 0.4]"
"(220, 225]","(3.1, 3.2]",0.00234192037470726,220,225,3.1,3.2,"(0.35, 0.4]"
"(220, 225]","(3.2, 3.3]",0.00234192037470726,220,225,3.2,3.3,"(0.35, 0.4]"
"(220, 225]","(3.4, 3.5]",0.00702576112412178,220,225,3.4,3.5,"(0.35, 0.4]"
"(225, 230]","(1.2, 1.3]",0.00234192037470726,225,230,1.2,1.3,"(0.35, 0.4]"
"(225, 230]","(1.8, 1.9]",0.00234192037470726,225,230,1.8,1.9,"(0.35, 0.4]"
"(225, 230]","(1.9, 2.0]",0.00234192037470726,225,230,1.9,2.0,"(0.35, 0.4]"
"(225, 230]","(2.9, 3.0]",0.00234192037470726,225,230,2.9,3.0,"(0.35, 0.4]"
"(225, 230]","(3.1, 3.2]",0.00468384074941452,225,230,3.1,3.2,"(0.35, 0.4]"
"(225, 230]","(3.3, 3.4]",0.00234192037470726,225,230,3.3,3.4,"(0.35, 0.4]"
"(225, 230]","(3.4, 3.5]",0.00468384074941452,225,230,3.4,3.5,"(0.35, 0.4]"
"(225, 230]","(3.5, 3.6]",0.00702576112412178,225,230,3.5,3.6,"(0.35, 0.4]"
"(230, 235]","(2.9, 3.0]",0.00234192037470726,230,235,2.9,3.0,"(0.35, 0.4]"
"(230, 235]","(3.0, 3.1]",0.00234192037470726,230,235,3.0,3.1,"(0.35, 0.4]"
"(230, 235]","(3.1, 3.2]",0.00468384074941452,230,235,3.1,3.2,"(0.35, 0.4]"
"(230, 235]","(3.4, 3.5]",0.00234192037470726,230,235,3.4,3.5,"(0.35, 0.4]"
"(230, 235]","(3.5, 3.6]",0.00468384074941452,230,235,3.5,3.6,"(0.35, 0.4]"
"(235, 240]","(2.7, 2.8]",0.00234192037470726,235,240,2.7,2.8,"(0.35, 0.4]"
"(235, 240]","(2.9, 3.0]",0.00234192037470726,235,240,2.9,3.0,"(0.35, 0.4]"
"(235, 240]","(3.0, 3.1]",0.00234192037470726,235,240,3.0,3.1,"(0.35, 0.4]"
"(235, 240]","(3.5, 3.6]",0.00234192037470726,235,240,3.5,3.6,"(0.35, 0.4]"
"(240, 245]","(1.7, 1.8]",0.00234192037470726,240,245,1.7,1.8,"(0.35, 0.4]"
"(240, 245]","(2.4, 2.5]",0.00468384074941452,240,245,2.4,2.5,"(0.35, 0.4]"
"(240, 245]","(2.5, 2.6]",0.00234192037470726,240,245,2.5,2.6,"(0.35, 0.4]"
"(240, 245]","(2.9, 3.0]",0.00234192037470726,240,245,2.9,3.0,"(0.35, 0.4]"
"(240, 245]","(3.0, 3.1]",0.00234192037470726,240,245,3.0,3.1,"(0.35, 0.4]"
"(240, 245]","(3.1, 3.2]",0.00702576112412178,240,245,3.1,3.2,"(0.35, 0.4]"
"(240, 245]","(3.3, 3.4]",0.00234192037470726,240,245,3.3,3.4,"(0.35, 0.4]"
"(245, 250]","(2.2, 2.3]",0.00234192037470726,245,250,2.2,2.3,"(0.35, 0.4]"
"(245, 250]","(2.7, 2.8]",0.00234192037470726,245,250,2.7,2.8,"(0.35, 0.4]"
"(245, 250]","(2.8, 2.9]",0.00234192037470726,245,250,2.8,2.9,"(0.35, 0.4]"
"(245, 250]","(3.0, 3.1]",0.00234192037470726,245,250,3.0,3.1,"(0.35, 0.4]"
"(245, 250]","(3.2, 3.3]",0.00234192037470726,245,250,3.2,3.3,"(0.35, 0.4]"
"(245, 250]","(3.3, 3.4]",0.00234192037470726,245,250,3.3,3.4,"(0.35, 0.4]"
"(245, 250]","(3.4, 3.5]",0.00234192037470726,245,250,3.4,3.5,"(0.35, 0.4]"
"(245, 250]","(3.6, 3.7]",0.00234192037470726,245,250,3.6,3.7,"(0.35, 0.4]"
"(250, 255]","(3.0, 3.1]",0.00234192037470726,250,255,3.0,3.1,"(0.35, 0.4]"
"(250, 255]","(3.1, 3.2]",0.00468384074941452,250,255,3.1,3.2,"(0.35, 0.4]"
"(250, 255]","(3.5, 3.6]",0.00468384074941452,250,255,3.5,3.6,"(0.35, 0.4]"
"(255, 260]","(3.0, 3.1]",0.00234192037470726,255,260,3.0,3.1,"(0.35, 0.4]"
"(255, 260]","(3.1, 3.2]",0.00234192037470726,255,260,3.1,3.2,"(0.35, 0.4]"
